image_path,weapon_detection_best_detections,weapon_detection_best2_detections,weapon_detection_model_detections,weapon_detection_EffientNet_detections,emotion_recognition_deepface_emotions,emotion_recognition_fer_emotions,environment_detection_violenceEnvironment_detections,alarme
000000400794.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 42.76530146598816}","{'emotion': 'happy', 'confidence': 0.72}",[],0
000000404249.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.81102346247575}","{'emotion': 'sad', 'confidence': 0.43}",[],0
000000404839.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'surprise', 'confidence': 92.51562356948853}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000423506.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.55075979232788}","{'emotion': 'happy', 'confidence': 0.99}",[],0
000000430377.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 98.34598898887634}","{'emotion': 'happy', 'confidence': 0.99}",[],0
000000433915.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 64.94551718884502}","{'emotion': 'neutral', 'confidence': 0.29}",[],0
000000433980.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.0003408193182}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000437205.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 78.12470197677612}","{'emotion': 'happy', 'confidence': 1.0}",[],0
000000437351.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.90370273590088}","{'emotion': 'happy', 'confidence': 0.69}",[],0
000000437392.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 57.40763545036316}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000438774.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 81.03893399238586}","{'emotion': 'happy', 'confidence': 0.59}",[],0
000000438862.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 65.96758175282696}","{'emotion': 'angry', 'confidence': 0.56}",[],0
000000438876.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.6738851070404}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000438907.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.90384578704834}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000439522.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 55.543893575668335}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000439525.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.95864629498996}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000439715.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.34898014956595}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000439773.jpg,[],"[{'label': 'gun', 'confidence': 0.8275710940361023}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 83.97997617721558}","{'emotion': 'neutral', 'confidence': 0.96}",[],0
000000440171.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.99978542327881}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000441491.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 73.52823615074158}","{'emotion': 'happy', 'confidence': 0.77}",[],0
000000442161.jpg,"[{'label': 'guns', 'confidence': 0.540518045425415}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 45.149677991867065}","{'emotion': 'neutral', 'confidence': 0.63}",[],0
000000443426.jpg,[],[],"[{'label': 'Gun', 'confidence': 0.7256658673286438}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.58891277445403}","{'emotion': 'neutral', 'confidence': 0.66}",[],0
000000443844.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 99.99977350234985}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000443969.jpg,"[{'label': 'guns', 'confidence': 0.626047670841217}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 91.61834716796875}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000444142.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.99558925628662}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000445999.jpg,[],[],[],"[{'label': 'weapon', 'confidence': 0.9762247800827026}]","{'emotion': 'neutral', 'confidence': 77.50232085599427}","{'emotion': 'sad', 'confidence': 0.52}",[],0
000000446651.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 56.99045401754701}","{'emotion': 'sad', 'confidence': 0.83}",[],0
000000447088.jpg,[],"[{'label': 'gun', 'confidence': 0.6544919013977051}]","[{'label': 'rifle', 'confidence': 0.5597400665283203}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.78086352348328}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000447917.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 93.21742653846741}","{'emotion': 'sad', 'confidence': 0.46}",[],0
000000448256.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 90.28079509735107}","{'emotion': 'angry', 'confidence': 0.35}",[],0
000000448365.jpg,[],[],"[{'label': 'Gun', 'confidence': 0.5437565445899963}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.88229870796204}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000449312.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.99206662130753}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000450075.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 95.3315258026123}","{'emotion': 'neutral', 'confidence': 0.58}",[],0
000000454067.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 99.98283386230469}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000454404.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 55.348241329193115}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000456559.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.9923586845398}","{'emotion': 'happy', 'confidence': 0.38}",[],0
000000458755.jpg,[],[],"[{'label': 'Grenade', 'confidence': 0.6070911288261414}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 44.09581124782562}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000458992.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 90.15389680862427}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000459272.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.8211145401001}","{'emotion': 'sad', 'confidence': 0.35}",[],0
000000459662.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 94.87825005520881}","{'emotion': 'sad', 'confidence': 0.42}",[],0
000000460683.jpg,"[{'label': 'knife', 'confidence': 0.757783830165863}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 76.34664632956066}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000461009.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.90545510682196}","{'emotion': 'neutral', 'confidence': 0.57}",[],0
000000462031.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 100.0}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000463174.jpg,[],[],"[{'label': 'Gun', 'confidence': 0.6821182370185852}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.99034404754639}","{'emotion': 'angry', 'confidence': 0.32}",[],0
000000463918.jpg,"[{'label': 'knife', 'confidence': 0.5307651162147522}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 93.72774921225006}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000464144.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 92.78025713202273}","{'emotion': 'happy', 'confidence': 0.56}",[],0
000000464824.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.99917149538824}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000465129.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 73.09412039448266}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000465179.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 81.2953770160675}","{'emotion': 'neutral', 'confidence': 0.56}",[],0
000000465549.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.99041557426267}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000465822.jpg,"[{'label': 'guns', 'confidence': 0.7728707194328308}, {'label': 'guns', 'confidence': 0.7322759032249451}]",[],"[{'label': 'Gun', 'confidence': 0.6726515889167786}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 91.42748713493347}","{'emotion': 'angry', 'confidence': 0.32}",[],0
000000465836.jpg,[],[],"[{'label': 'Knife', 'confidence': 0.5296235680580139}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 100.0}","{'emotion': 'sad', 'confidence': 0.28}",[],0
000000466125.jpg,"[{'label': 'guns', 'confidence': 0.5757638812065125}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.99980926513672}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000466602.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 96.77519202232361}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000466986.jpg,"[{'label': 'knife', 'confidence': 0.8374451994895935}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 69.00877356529236}","{'emotion': 'happy', 'confidence': 0.82}",[],0
000000467176.jpg,"[{'label': 'guns', 'confidence': 0.6017355918884277}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 82.29478808703564}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000471087.jpg,[],[],"[{'label': 'Pistol', 'confidence': 0.7927963137626648}]","[{'label': 'weapon', 'confidence': 0.8112761974334717}]","{'emotion': 'sad', 'confidence': 33.6964000825405}","{'emotion': 'happy', 'confidence': 0.47}",[],0
000000480936.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 60.90238690376282}","{'emotion': 'happy', 'confidence': 0.5}",[],0
000000483667.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 97.4765120432682}","{'emotion': 'neutral', 'confidence': 0.38}",[],0
000000488673.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.08769726753235}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000488710.jpg,[],[],"[{'label': 'Gun', 'confidence': 0.695938766002655}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 94.55246925354004}","{'emotion': 'happy', 'confidence': 0.99}",[],0
000000489339.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 74.38318576712524}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000489611.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 67.4831905981075}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000489764.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 86.75343236368089}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000489924.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 94.91095603573847}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000491008.jpg,"[{'label': 'guns', 'confidence': 0.727300226688385}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 90.58802723884583}","{'emotion': 'neutral', 'confidence': 0.44}",[],0
000000491090.jpg,"[{'label': 'guns', 'confidence': 0.5040305256843567}]",[],"[{'label': 'Grenade', 'confidence': 0.5607326030731201}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.99819993972778}","{'emotion': 'happy', 'confidence': 1.0}",[],0
000000491366.jpg,[],"[{'label': 'gun', 'confidence': 0.6431567072868347}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 59.72999334335327}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000491464.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 84.62383655451754}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000491613.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 90.9342359382825}","{'emotion': 'neutral', 'confidence': 0.29}",[],0
000000491867.jpg,[],[],"[{'label': 'Gun', 'confidence': 0.599370539188385}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.33611746645674}","{'emotion': 'happy', 'confidence': 0.99}",[],0
000000492110.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.7762620315708}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000492284.jpg,"[{'label': 'guns', 'confidence': 0.5823977589607239}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 73.5428122929111}","{'emotion': 'sad', 'confidence': 0.72}",[],0
000000492362.jpg,"[{'label': 'guns', 'confidence': 0.5517449975013733}, {'label': 'guns', 'confidence': 0.5472980737686157}]","[{'label': 'gun', 'confidence': 0.6266570091247559}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 91.55602404809142}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000492937.jpg,[],"[{'label': 'gun', 'confidence': 0.6384866237640381}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.96768236160278}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000492968.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 79.39244508743286}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000493864.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 98.02314615525557}","{'emotion': 'happy', 'confidence': 0.97}",[],0
000000500565.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 96.79231681915321}","{'emotion': 'happy', 'confidence': 1.0}",[],0
000000503755.jpg,[],[],"[{'label': 'Grenade', 'confidence': 0.5713464021682739}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'surprise', 'confidence': 98.81836771965027}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000506933.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 85.30300768035696}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000507473.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 77.91543006896973}","{'emotion': 'happy', 'confidence': 1.0}",[],0
000000530061.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 98.85441660881042}","{'emotion': 'happy', 'confidence': 0.38}",[],0
000000530820.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.84168409357572}","{'emotion': 'sad', 'confidence': 0.65}",[],0
000000532058.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.92690682411194}","{'emotion': 'neutral', 'confidence': 0.92}",[],0
000000532690.jpg,[],"[{'label': 'gun', 'confidence': 0.6596675515174866}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 57.23241481394591}","{'emotion': 'neutral', 'confidence': 0.79}",[],0
000000537270.jpg,"[{'label': 'guns', 'confidence': 0.6507009863853455}]","[{'label': 'gun', 'confidence': 0.5614993572235107}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 92.14655756950378}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000537991.jpg,"[{'label': 'guns', 'confidence': 0.7085172533988953}, {'label': 'guns', 'confidence': 0.6501052379608154}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 88.96015286445618}","{'emotion': 'happy', 'confidence': 0.92}",[],0
000000541773.jpg,"[{'label': 'knife', 'confidence': 0.7307354211807251}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 99.94173049926758}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000544519.jpg,"[{'label': 'knife', 'confidence': 0.7140212655067444}]",[],"[{'label': 'Knife', 'confidence': 0.6655789017677307}]","[{'label': 'weapon', 'confidence': 0.6969465613365173}]","{'emotion': 'sad', 'confidence': 99.99955892562866}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000545594.jpg,"[{'label': 'guns', 'confidence': 0.5003755688667297}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 43.94460582402979}","{'emotion': 'fear', 'confidence': 0.33}",[],0
000000545826.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 100.0}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000546475.jpg,[],"[{'label': 'gun', 'confidence': 0.8723880648612976}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 50.91235030742284}","{'emotion': 'happy', 'confidence': 0.96}",[],0
000000546717.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 62.2327446937561}","{'emotion': 'happy', 'confidence': 0.69}",[],0
000000546976.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 84.6168041229248}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000547336.jpg,"[{'label': 'guns', 'confidence': 0.5981045961380005}, {'label': 'guns', 'confidence': 0.5315251350402832}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 60.060542821884155}","{'emotion': 'happy', 'confidence': 0.96}",[],0
000000547854.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 48.71697716218097}","{'emotion': 'neutral', 'confidence': 0.93}",[],0
000000548339.jpg,[],[],"[{'label': 'Grenade', 'confidence': 0.8282343745231628}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 61.237738206251755}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000551439.jpg,[],[],"[{'label': 'Pistol', 'confidence': 0.781356692314148}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 94.94123458862305}","{'emotion': 'happy', 'confidence': 0.97}",[],0
000000556000.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.14931053813163}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000556193.jpg,[],[],[],"[{'label': 'weapon', 'confidence': 0.9533074498176575}]","{'emotion': 'angry', 'confidence': 99.72213510011017}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000557672.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 84.59217456532565}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000557916.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.47736859321594}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000559160.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 68.72356943628606}","{'emotion': 'No Face', 'confidence': 0.0}","[{'label': 'violence', 'confidence': 0.7046623229980469}]",0
000000559543.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.79481695859533}","{'emotion': 'neutral', 'confidence': 0.54}",[],0
000000560911.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 85.20168838480849}","{'emotion': 'neutral', 'confidence': 0.82}",[],0
000000561256.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 76.53374532066258}","{'emotion': 'angry', 'confidence': 0.37}",[],0
000000562243.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 82.32539190801334}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000565877.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 99.10773038864136}","{'emotion': 'happy', 'confidence': 1.0}",[],0
000000568147.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'fear', 'confidence': 99.65642094612122}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000568195.jpg,[],[],"[{'label': 'Knife', 'confidence': 0.7329315543174744}]","[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 89.43763375282288}","{'emotion': 'happy', 'confidence': 1.0}",[],0
000000568814.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 73.52976483461438}","{'emotion': 'angry', 'confidence': 0.58}",[],0
000000569825.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 50.11116862297058}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000569976.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 98.70535731315613}","{'emotion': 'sad', 'confidence': 0.55}",[],0
000000570471.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'neutral', 'confidence': 99.44186210632324}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000571598.jpg,"[{'label': 'knife', 'confidence': 0.7571882605552673}, {'label': 'knife', 'confidence': 0.6151835322380066}, {'label': 'guns', 'confidence': 0.531756579875946}]",[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.98636245727539}","{'emotion': 'happy', 'confidence': 0.96}",[],0
000000574823.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 81.22374415397644}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000577864.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 81.83171153068542}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000578871.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'angry', 'confidence': 99.98011588931774}","{'emotion': 'angry', 'confidence': 0.58}",[],0
000000579307.jpg,[],[],[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'sad', 'confidence': 57.9461684291162}","{'emotion': 'happy', 'confidence': 0.32}",[],0
000000580197.jpg,[],[],[],"[{'label': 'weapon', 'confidence': 0.7798304557800293}]","{'emotion': 'fear', 'confidence': 61.234514566121746}","{'emotion': 'No Face', 'confidence': 0.0}",[],0
000000581317.jpg,[],"[{'label': 'gun', 'confidence': 0.7090769410133362}, {'label': 'gun', 'confidence': 0.6624997854232788}]",[],"[{'label': 'no weapon', 'confidence': 0.0}]","{'emotion': 'happy', 'confidence': 99.91506338119507}","{'emotion': 'neutral', 'confidence': 0.29}",[],0
